Mode,SimulationRun,Checkpoints,MMASIterations,LocalIterations,BestTourLength,BestTourNodes
RebuildWholeGraph,0,0,1,1,0,452.923810124397
RebuildWholeGraph,0,1,1,1,0,488.722788929939
RebuildWholeGraph,0,2,1,1,0,452.923810124397
RebuildWholeGraph,0,3,1,1,0,453.479826331139
RebuildWholeGraph,0,4,1,1,0,517.238844037056
RebuildWholeGraph,0,5,1,1,0,484.978971600533
RebuildWholeGraph,0,6,1,1,0,502.24937069416
RebuildWholeGraph,0,7,1,1,0,471.827728748322
RebuildWholeGraph,0,8,1,1,0,452.332634806633
RebuildWholeGraph,0,9,1,1,0,475.298720479012
RebuildWholeGraph,0,10,0,0,0,454.071001648903
RebuildWholeGraph,0,11,0,0,0,452.332634806633
RebuildWholeGraph,0,12,0,0,0,453.479826331139
RebuildWholeGraph,0,13,0,0,0,476.445912003517
RebuildWholeGraph,0,14,0,0,0,483.232046723366
RebuildWholeGraph,0,15,0,0,0,483.232046723366
RebuildWholeGraph,0,16,0,0,0,452.923810124397
RebuildWholeGraph,0,17,0,0,0,468.221992850304
RebuildWholeGraph,0,18,0,0,0,453.201721549034
RebuildWholeGraph,0,19,0,0,0,501.013423323631
RebuildWholeGraph,0,20,0,0,0,488.131613612175
RebuildWholeGraph,0,21,0,0,0,453.479826331139
RebuildWholeGraph,0,22,0,0,0,475.952615261078
RebuildWholeGraph,0,23,0,0,0,452.923810124397
RebuildWholeGraph,0,24,0,0,0,475.298720479012
RebuildWholeGraph,0,25,0,0,0,475.298720479012
RebuildWholeGraph,0,26,0,0,0,483.240604758263
RebuildWholeGraph,0,27,0,0,0,468.221992850304
RebuildWholeGraph,0,28,0,0,0,454.071001648903
RebuildWholeGraph,0,29,0,0,0,472.660422205925
RebuildWholeGraph,0,30,0,0,0,484.379238247871
RebuildWholeGraph,0,31,0,0,0,452.332634806633
RebuildWholeGraph,0,32,0,0,0,452.332634806633
RebuildWholeGraph,0,33,0,0,0,496.285026192665
RebuildWholeGraph,0,34,0,0,0,476.445912003517
RebuildWholeGraph,0,35,0,0,0,469.369184374809
RebuildWholeGraph,0,36,0,0,0,452.923810124397
RebuildWholeGraph,0,37,0,0,0,452.923810124397
RebuildWholeGraph,0,38,0,0,0,483.831780076027
RebuildWholeGraph,0,39,0,0,0,476.445912003517
RebuildWholeGraph,0,40,0,0,0,483.240604758263
RebuildWholeGraph,0,41,0,0,0,468.221992850304
RebuildWholeGraph,0,42,0,0,0,454.071001648903
RebuildWholeGraph,0,43,0,0,0,468.221992850304
RebuildWholeGraph,0,44,0,0,0,453.479826331139
RebuildWholeGraph,0,45,0,0,0,454.071001648903
RebuildWholeGraph,0,46,0,0,0,481.638940930367
RebuildWholeGraph,0,47,0,0,0,475.952615261078
RebuildWholeGraph,0,48,0,0,0,454.071001648903
RebuildWholeGraph,0,49,0,0,0,454.071001648903
RebuildWholeGraph,0,50,0,0,0,484.379238247871
RebuildWholeGraph,0,51,0,0,0,469.960359692574
RebuildWholeGraph,0,52,0,0,0,484.379238247871
RebuildWholeGraph,0,53,0,0,0,473.807613730431
RebuildWholeGraph,0,54,0,0,0,480.395668148994
RebuildWholeGraph,0,55,0,0,0,454.071001648903
RebuildWholeGraph,0,56,0,0,0,452.923810124397
RebuildWholeGraph,0,57,0,0,0,453.479826331139
RebuildWholeGraph,0,58,0,0,0,452.923810124397
RebuildWholeGraph,0,59,0,0,0,480.491749405861
RebuildWholeGraph,0,60,0,0,0,483.232046723366
RebuildWholeGraph,0,61,0,0,0,480.395668148994
RebuildWholeGraph,0,62,0,0,0,452.923810124397
RebuildWholeGraph,0,63,0,0,0,468.221992850304
RebuildWholeGraph,0,64,0,0,0,454.071001648903
RebuildWholeGraph,0,65,0,0,0,452.332634806633
RebuildWholeGraph,0,66,0,0,0,482.134034991264
RebuildWholeGraph,0,67,0,0,0,452.923810124397
RebuildWholeGraph,0,68,0,0,0,489.024809002876
RebuildWholeGraph,0,69,0,0,0,471.549623966217
RebuildWholeGraph,0,70,0,0,0,475.298720479012
RebuildWholeGraph,0,71,0,0,0,472.418904066086
RebuildWholeGraph,0,72,0,0,0,452.923810124397
RebuildWholeGraph,0,73,0,0,0,452.923810124397
RebuildWholeGraph,0,74,0,0,0,489.367560982704
RebuildWholeGraph,0,75,0,0,0,480.395668148994
RebuildWholeGraph,0,76,0,0,0,468.221992850304
RebuildWholeGraph,0,77,0,0,0,452.332634806633
RebuildWholeGraph,0,78,0,0,0,480.395668148994
RebuildWholeGraph,0,79,0,0,0,454.071001648903
RebuildWholeGraph,0,80,0,0,0,468.221992850304
RebuildWholeGraph,0,81,0,0,0,453.479826331139
RebuildWholeGraph,0,82,0,0,0,468.813168168068
RebuildWholeGraph,0,83,0,0,0,483.232046723366
RebuildWholeGraph,0,84,0,0,0,480.491749405861
RebuildWholeGraph,0,85,0,0,0,454.071001648903
RebuildWholeGraph,0,86,0,0,0,452.923810124397
RebuildWholeGraph,0,87,0,0,0,452.332634806633
RebuildWholeGraph,0,88,0,0,0,480.491749405861
RebuildWholeGraph,0,89,0,0,0,469.369184374809
RebuildWholeGraph,0,90,0,0,0,453.201721549034
RebuildWholeGraph,0,91,0,0,0,484.387796282768
RebuildWholeGraph,0,92,0,0,0,475.298720479012
RebuildWholeGraph,0,93,0,0,0,452.332634806633
RebuildWholeGraph,0,94,0,0,0,452.923810124397
RebuildWholeGraph,0,95,0,0,0,475.298720479012
