Mode,SimulationRun,Checkpoints,MMASIterations,LocalIterations,BestTourLength,BestTourNodes
RebuildWholeGraph,0,0,1,1,0,503.116501092911
RebuildWholeGraph,0,1,1,1,0,491.153683423996
RebuildWholeGraph,0,2,1,1,0,512.04299902916
RebuildWholeGraph,0,3,1,1,0,502.835671663284
RebuildWholeGraph,0,4,1,1,0,491.167528867722
RebuildWholeGraph,0,5,1,1,0,498.827801704407
RebuildWholeGraph,0,6,1,1,0,514.613049507141
RebuildWholeGraph,0,7,1,1,0,564.748744726181
RebuildWholeGraph,0,8,1,1,0,481.575654745102
RebuildWholeGraph,0,9,1,1,0,564.748744726181
RebuildWholeGraph,0,10,1,1,0,485.718227148056
RebuildWholeGraph,0,11,1,1,0,498.827801704407
RebuildWholeGraph,0,12,1,1,0,521.996444940567
RebuildWholeGraph,0,13,1,1,0,509.163747787476
RebuildWholeGraph,0,14,1,1,0,494.910104513168
RebuildWholeGraph,0,15,1,1,0,503.691405057907
RebuildWholeGraph,0,16,1,1,0,515.945246219635
RebuildWholeGraph,0,17,1,1,0,516.970147609711
RebuildWholeGraph,0,18,1,1,0,485.718227148056
RebuildWholeGraph,0,19,1,1,0,503.076782464981
RebuildWholeGraph,0,20,1,1,0,485.718227148056
RebuildWholeGraph,0,21,1,1,0,527.513661623001
RebuildWholeGraph,0,22,1,1,0,491.153683423996
RebuildWholeGraph,0,23,1,1,0,500.745557546616
RebuildWholeGraph,0,24,1,1,0,494.910104513168
RebuildWholeGraph,0,25,1,1,0,485.718227148056
RebuildWholeGraph,0,26,1,1,0,508.419675827026
RebuildWholeGraph,0,27,1,1,0,538.189797639847
RebuildWholeGraph,0,28,1,1,0,517.300945997238
RebuildWholeGraph,0,29,1,1,0,494.910104513168
RebuildWholeGraph,0,30,1,1,0,516.970147609711
RebuildWholeGraph,0,31,1,1,0,503.076782464981
RebuildWholeGraph,0,32,1,1,0,503.076782464981
RebuildWholeGraph,0,33,1,1,0,507.823636293411
RebuildWholeGraph,0,34,1,1,0,507.823636293411
RebuildWholeGraph,0,35,1,1,0,503.116501092911
RebuildWholeGraph,0,36,1,1,0,522.619179964066
RebuildWholeGraph,0,37,1,1,0,513.283279180527
RebuildWholeGraph,0,38,1,1,0,508.271127939224
RebuildWholeGraph,0,39,1,1,0,491.153683423996
